User_ID,user_avg_rating,user_rating_count,user_rating_std,Age_Group,Country,favourite_author,old_books_ratio,recent_books_ratio,genre_diversity
211847,0.5384615384615384,13,1.941450686788302,Adult,usa,Toni Morrison,0.6153846153846154,0.38461538461538464,6
211919,1.3888888888888888,90,3.1469423163718435,Middle_Age,usa,Julie Garwood,0.5333333333333333,0.4666666666666667,21
211944,3.5,10,4.527692569068709,Middle_Age,Unknown,John Grisham,0.7,0.3,4
211961,1.7333333333333334,15,3.614784456460256,Middle_Age,netherlands,Laura Ingalls Wilder,0.5333333333333333,0.4666666666666667,9
211971,7.0,1,0.0,Unknown,germany,Michael Crichton,1.0,0.0,1
212088,5.9,10,5.087020520675908,Adult,germany,J. K. Rowling,0.3,0.7,5
212124,3.6,5,4.929503017546495,Unknown,usa,DIANE MOTT DAVIDSON,0.0,1.0,4
212142,5.285714285714286,28,4.420969751646526,Middle_Age,usa,Alexander McCall Smith,0.5,0.5,11
212181,0.0,8,0.0,Teen,usa,Meg Cabot,0.75,0.25,4
212216,0.65,20,2.007223796297028,Unknown,Unknown,JOHN GRISHAM,0.75,0.25,11
212252,5.230769230769231,13,4.815839251086739,Middle_Age,usa,Anne Rice,0.6923076923076923,0.3076923076923077,4
212260,8.1,10,2.9981475762358474,Unknown,usa,Dave Barry,0.8,0.2,7
212328,7.0,7,3.265986323710904,Adult,usa,Anita Diamant,0.8571428571428571,0.14285714285714285,6
212350,1.6,5,3.577708763999664,Middle_Age,netherlands,Catherine Ryan Hyde,0.2,0.8,3
212385,7.6,10,1.3498971154211057,Teen,philippines,John Saul,1.0,0.0,5
212411,4.142857142857143,7,3.1847852585154217,Young_Adult,usa,James Patterson,0.2857142857142857,0.7142857142857143,4
212427,4.454545454545454,11,3.643175438093432,Unknown,usa,James Patterson,0.7272727272727273,0.2727272727272727,8
212467,1.9666666666666666,30,2.941772083031884,Senior,usa,Jack Canfield,0.6,0.4,8
212568,7.75,4,1.2583057392117916,Unknown,usa,JOHN GRISHAM,0.25,0.75,4
212607,6.25,4,4.193248541803042,Middle_Age,usa,Michael Palmer,0.75,0.25,3
212628,4.666666666666667,15,4.029651999626672,Middle_Age,usa,Dean R. Koontz,0.8,0.2,6
212640,0.0,4,0.0,Unknown,usa,Amy Tan,0.75,0.25,3
212645,0.3157894736842105,57,1.6813886133707854,Young_Adult,usa,Anne Rice,0.5964912280701754,0.40350877192982454,16
212697,10.0,1,0.0,Teen,usa,Mary Higgins Clark,1.0,0.0,1
212797,7.36,25,3.3896902513356584,Middle_Age,usa,Stephen King,0.6,0.4,7
212806,0.0,9,0.0,Unknown,usa,John Grisham,0.7777777777777778,0.2222222222222222,5
212835,2.769230769230769,13,4.323460152737352,Adult,usa,Mary Higgins Clark,0.7692307692307693,0.23076923076923078,5
212847,0.0,2,0.0,Unknown,usa,Douglas Preston,1.0,0.0,2
212849,7.833333333333333,12,2.552479483786601,Senior,usa,Carl Hiaasen,0.5833333333333334,0.4166666666666667,7
212853,2.8181818181818183,11,3.9954519598709184,Unknown,usa,Dan Brown,0.09090909090909091,0.9090909090909091,5
212859,2.0,2,2.8284271247461903,Senior,usa,JOHN IRVING,0.5,0.5,2
212891,0.0,2,0.0,Unknown,usa,Danielle Steel,0.5,0.5,2
212898,0.0,316,0.0,Unknown,canada,Nora Roberts,0.8449367088607594,0.1550632911392405,34
212923,1.9596774193548387,124,3.757700372597272,Adult,usa,Nicholas Sparks,0.5887096774193549,0.4112903225806452,20
212965,3.0833333333333335,36,3.59662540247303,Middle_Age,usa,Nora Roberts,0.4444444444444444,0.5555555555555556,7
212983,8.0,1,0.0,Unknown,usa,Louise Fitzhugh,1.0,0.0,1
212984,0.0,1,0.0,Unknown,united kingdom,Christopher Hart,0.0,1.0,1
212986,0.0,4,0.0,Middle_Age,usa,Arundhati Roy,0.75,0.25,3
213064,6.222222222222222,9,3.8333333333333335,Unknown,usa,Kathy Reichs,0.6666666666666666,0.3333333333333333,5
213066,1.588235294117647,17,3.12367619019265,Unknown,usa,Mary Higgins Clark,1.0,0.0,10
213119,2.0555555555555554,18,3.420908414308247,Young_Adult,canada,Stephen King,0.7222222222222222,0.2777777777777778,11
213126,2.7611940298507465,67,3.6725416524601497,Unknown,usa,Alexander McCall Smith,0.43283582089552236,0.5671641791044776,17
213141,4.5,2,6.363961030678928,Adult,usa,ANN PACKER,0.0,1.0,2
213150,2.077777777777778,90,3.205430005958035,Senior,usa,James Patterson,0.6333333333333333,0.36666666666666664,18
213197,3.7,10,4.137900702315393,Adult,usa,Douglas Adams,1.0,0.0,7
213207,1.1304347826086956,23,3.0046077920736547,Unknown,usa,James Patterson,0.391304347826087,0.6086956521739131,10
213255,3.142857142857143,21,4.162760073385377,Adult,united kingdom,Alice Sebold,0.5238095238095238,0.47619047619047616,9
213312,1.0,7,2.6457513110645907,Middle_Age,usa,ANNE TYLER,0.7142857142857143,0.2857142857142857,4
213316,2.4545454545454546,11,3.830499611372813,Adult,united kingdom,Jeffery Deaver,0.18181818181818182,0.8181818181818182,6
213350,0.0,75,0.0,Senior,usa,Sue Grafton,0.9466666666666667,0.05333333333333334,17
213410,1.4482758620689655,29,3.1688912763271424,Unknown,usa,Dean R. Koontz,0.7931034482758621,0.20689655172413793,13
213426,0.0,3,0.0,Adult,usa,Michael Stewart,1.0,0.0,3
213523,4.4,15,4.322697570466188,Unknown,usa,Nora Roberts,0.6666666666666666,0.3333333333333333,7
213531,5.9375,16,3.355964838909967,Senior,usa,Nora Roberts,0.5,0.5,8
213625,4.6,5,3.1304951684997055,Unknown,usa,JOHN GRISHAM,0.8,0.2,4
213628,5.0,14,4.038278384125134,Adult,Unknown,J. K. Rowling,0.7142857142857143,0.2857142857142857,7
213638,4.090909090909091,11,4.742458127480842,Middle_Age,usa,Frank Herbert,0.8181818181818182,0.18181818181818182,5
213641,5.538461538461538,13,4.823819106188661,Middle_Age,usa,Maeve Binchy,0.38461538461538464,0.6153846153846154,7
213661,0.0,2,0.0,Middle_Age,usa,LaVyrle Spencer,1.0,0.0,1
213703,7.666666666666667,3,0.5773502691896258,Middle_Age,usa,Anne Tyler,1.0,0.0,3
213707,0.0,2,0.0,Adult,canada,John Grisham,1.0,0.0,2
213708,4.5,6,3.6742346141747673,Middle_Age,usa,Adriana Trigiani,0.16666666666666666,0.8333333333333334,3
213760,3.5,18,4.3555238761019455,Adult,usa,John Grisham,0.5555555555555556,0.4444444444444444,8
213831,3.6,5,4.979959839195493,Middle_Age,usa,Ann-Marie MacDonald,0.4,0.6,3
213915,0.75,12,2.5980762113533156,Adult,united kingdom,ELLEN DEGENERES,0.4166666666666667,0.5833333333333334,5
213919,1.2,5,2.6832815729997477,Unknown,Unknown,Alexander McCall Smith,0.6,0.4,3
213941,1.4285714285714286,7,3.7796447300922718,Young_Adult,usa,ANN BRASHARES,0.42857142857142855,0.5714285714285714,5
213953,8.0,2,1.4142135623730951,Senior,canada,Elizabeth Lowell,0.0,1.0,1
214102,4.5,2,6.363961030678928,Unknown,usa,Carol Shields,0.5,0.5,2
214118,0.0,1,0.0,Unknown,Unknown,Mary Bray Pipher,0.0,1.0,1
214138,6.533333333333333,30,2.8494806947731828,Senior,usa,Nora Roberts,0.26666666666666666,0.7333333333333333,6
214244,0.625,16,2.5,Young_Adult,germany,Janet Evanovich,0.6875,0.3125,7
214272,0.6976744186046512,43,2.252352037536912,Middle_Age,usa,Amy Tan,0.6046511627906976,0.3953488372093023,13
214315,5.035714285714286,28,4.509103079550365,Adult,usa,Stephen King,0.9285714285714286,0.07142857142857142,5
214436,8.333333333333334,3,1.1547005383792517,Adult,usa,CHERRY ADAIR,0.3333333333333333,0.6666666666666666,3
214528,0.0,7,0.0,Adult,australia,Sue Grafton,0.8571428571428571,0.14285714285714285,5
214583,1.8235294117647058,17,3.413855850018551,Unknown,Unknown,Nora Roberts,0.47058823529411764,0.5294117647058824,7
214631,0.0,7,0.0,Senior,usa,Anne Tyler,0.2857142857142857,0.7142857142857143,3
214641,5.0,3,4.358898943540674,Adult,usa,Dan Brown,0.3333333333333333,0.6666666666666666,3
214651,0.13043478260869565,23,0.6255432421712244,Middle_Age,usa,Nora Roberts,0.2608695652173913,0.7391304347826086,8
214673,8.0,1,0.0,Adult,switzerland,Nicholas Evans,1.0,0.0,1
214717,2.6666666666666665,3,4.618802153517007,Young_Adult,usa,James A. Michener,0.3333333333333333,0.6666666666666666,3
214786,2.9403973509933774,151,4.317764526664958,Unknown,usa,Stephen King,0.6821192052980133,0.31788079470198677,22
214821,2.6666666666666665,9,4.031128874149275,Unknown,usa,Anita Shreve,0.5555555555555556,0.4444444444444444,4
214851,9.0,1,0.0,Unknown,usa,Pauline Reage,1.0,0.0,1
214876,9.0,4,2.0,Young_Adult,usa,Orson Scott Card,0.75,0.25,3
214879,6.411764705882353,17,4.330975980212366,Young_Adult,finland,Alice Sebold,0.5882352941176471,0.4117647058823529,10
214920,3.25,4,3.947573094109004,Adult,spain,Anne Rice,0.5,0.5,2
215006,3.3225806451612905,31,4.430102307127105,Middle_Age,usa,PHILIP PULLMAN,0.6774193548387096,0.3225806451612903,9
215024,9.0,1,0.0,Unknown,usa,R. L. Stine,1.0,0.0,1
215071,3.2,10,4.366539438350084,Adult,usa,Arundhati Roy,0.6,0.4,9
215078,1.75,4,3.5,Unknown,usa,Michael Crichton,1.0,0.0,4
215136,0.0,7,0.0,Unknown,hong kong,LISA GARDNER,0.42857142857142855,0.5714285714285714,5
215139,8.0,7,1.8257418583505538,Unknown,usa,Nora Roberts,0.14285714285714285,0.8571428571428571,3
215148,5.0,6,3.521363372331802,Unknown,usa,Danielle Steel,0.8333333333333334,0.16666666666666666,4
215180,3.357142857142857,14,4.0876388305219935,Middle_Age,usa,David Baldacci,0.2857142857142857,0.7142857142857143,7
215226,0.0,1,0.0,Unknown,usa,Spencer Johnson,1.0,0.0,1
215278,2.1666666666666665,12,2.8230651727682394,Unknown,usa,Cornelia Funke,0.5,0.5,6
215298,1.125,8,2.2320714274285347,Adult,canada,Anita Shreve,0.5,0.5,5
215388,4.0,20,4.757265910937544,Unknown,usa,Fannie Flagg,0.5,0.5,8
215421,3.5555555555555554,9,4.245913067618999,Senior,usa,Alexander McCall Smith,0.1111111111111111,0.8888888888888888,6
215562,0.0,2,0.0,Middle_Age,usa,John Steinbeck,1.0,0.0,2
215627,3.5555555555555554,9,4.304390523381652,Unknown,Unknown,Alexander McCall Smith,0.7777777777777778,0.2222222222222222,5
215677,0.0,1,0.0,Middle_Age,united kingdom,Frances Hodgson Burnett,1.0,0.0,1
215683,2.6666666666666665,3,4.618802153517007,Unknown,usa,Frances Hodgson Burnett,1.0,0.0,3
215693,3.5,10,4.006938426723769,Adult,usa,James Patterson,0.8,0.2,5
215709,5.5,4,3.872983346207417,Unknown,usa,Greg Iles,0.25,0.75,3
215745,0.0,1,0.0,Young_Adult,germany,Terry Pratchett,0.0,1.0,1
215772,0.875,8,2.4748737341529163,Unknown,Unknown,Alice Sebold,0.375,0.625,5
215787,0.0,2,0.0,Adult,france,Dennis Lehane,0.5,0.5,2
215801,8.0,1,0.0,Middle_Age,usa,Gail Tsukiyama,1.0,0.0,1
215829,6.555555555555555,9,3.2446537223219645,Unknown,usa,Sophie Kinsella,0.3333333333333333,0.6666666666666666,4
215942,2.6666666666666665,6,4.320493798938573,Young_Adult,france,Neil Gaiman,0.6666666666666666,0.3333333333333333,5
215947,5.0,2,7.0710678118654755,Unknown,france,Neil Gaiman,0.5,0.5,2
215953,1.5,2,2.1213203435596424,Adult,spain,MARION ZIMMER BRADLEY,0.5,0.5,2
215986,4.961538461538462,26,3.984778731430585,Adult,usa,J. K. Rowling,0.5769230769230769,0.4230769230769231,9
215988,4.825,40,3.1369387331257546,Middle_Age,usa,Anita Shreve,0.275,0.725,12
216012,7.611111111111111,36,1.0764432909959347,Adult,usa,Nora Roberts,0.1111111111111111,0.8888888888888888,10
216027,5.5,4,3.872983346207417,Senior,usa,Carl Sagan,1.0,0.0,3
216099,1.3421052631578947,38,3.17316719425155,Unknown,costa rica,Lilian Jackson Braun,0.5526315789473685,0.4473684210526316,12
216100,1.8,25,3.685557397915997,Middle_Age,usa,Dan Brown,0.4,0.6,11
216151,5.75,8,3.615443067098218,Senior,Unknown,Allan Gurganus,0.75,0.25,7
216155,0.0,9,0.0,Middle_Age,usa,Dan Brown,0.1111111111111111,0.8888888888888888,8
216211,1.125,16,3.0956959368344514,Middle_Age,usa,Dean R. Koontz,0.8125,0.1875,8
216386,2.0,21,3.6878177829171546,Young_Adult,usa,Anita Shreve,0.5714285714285714,0.42857142857142855,9
216401,0.0,1,0.0,Adult,france,Stephen King,0.0,1.0,1
216435,6.0,5,2.345207879911715,Young_Adult,usa,Frank McCourt,0.6,0.4,4
216444,3.1333333333333333,30,4.297018479840639,Senior,netherlands,Michael Moore,0.6666666666666666,0.3333333333333333,12
216466,2.0,80,3.669925670961163,Adult,usa,Mary Higgins Clark,0.4375,0.5625,15
216476,2.0,6,3.1622776601683795,Adult,usa,Marian Keyes,0.16666666666666666,0.8333333333333334,4
216501,7.25,4,4.856267428111155,Adult,usa,John Grisham,0.5,0.5,3
216557,9.0,1,0.0,Adult,canada,Pauline Reage,1.0,0.0,1
216579,0.0,1,0.0,Adult,usa,Ha Jin,1.0,0.0,1
216670,4.48,25,4.463929509598765,Unknown,usa,Patricia Daniels Cornwell,0.68,0.32,10
216679,2.125,8,3.943801646707328,Adult,usa,Barbara Kingsolver,0.375,0.625,4
216683,4.333333333333333,96,3.9407898397914485,Unknown,usa,Nora Roberts,0.7083333333333334,0.2916666666666667,19
216724,0.9310344827586207,29,2.802180713081951,Young_Adult,usa,Danielle Steel,0.5862068965517241,0.41379310344827586,12
216745,0.0,5,0.0,Middle_Age,Unknown,Jane Hamilton,0.4,0.6,3
216829,6.8,15,2.0071301473923975,Unknown,usa,Alice Hoffman,1.0,0.0,8
216882,4.375,8,4.68851179556401,Unknown,australia,Annie Proulx,1.0,0.0,6
216931,3.2222222222222223,9,4.055175020198813,Senior,usa,V.C. Andrews,0.5555555555555556,0.4444444444444444,5
216955,4.333333333333333,3,4.041451884327381,Adult,usa,Jane Smiley,1.0,0.0,2
216962,5.1875,16,4.1668333300001335,Unknown,usa,John Grisham,0.625,0.375,6
217056,3.217391304347826,23,3.872473038102401,Adult,usa,Sue Grafton,0.782608695652174,0.21739130434782608,7
217089,0.6,10,1.8973665961010275,Middle_Age,usa,Tom Clancy,1.0,0.0,5
217106,1.9285714285714286,14,3.2454532862093446,Senior,usa,Anne Rice,0.6428571428571429,0.35714285714285715,8
217107,5.75,8,4.77343841331532,Adult,usa,Dan Brown,0.125,0.875,5
217117,4.0,2,5.656854249492381,Unknown,canada,Mitch Albom,0.5,0.5,2
217121,1.6486486486486487,74,3.2873040644040623,Middle_Age,united kingdom,Alexander McCall Smith,0.32432432432432434,0.6756756756756757,14
217173,0.0,18,0.0,Young_Adult,usa,Patricia Daniels Cornwell,0.8333333333333334,0.16666666666666666,8
217211,0.0,3,0.0,Adult,usa,Anne Rice,1.0,0.0,1
217212,5.0,2,7.0710678118654755,Senior,usa,John Grisham,0.5,0.5,2
217262,0.9166666666666666,12,2.391588796113782,Senior,usa,Lilian Jackson Braun,0.5833333333333334,0.4166666666666667,7
217271,10.0,1,0.0,Middle_Age,usa,Gabriel Garcia Marquez,1.0,0.0,1
217292,0.0,4,0.0,Senior,Unknown,Donna Tartt,0.0,1.0,3
217318,4.653846153846154,78,2.272517472833963,Unknown,canada,James Patterson,0.3974358974358974,0.6025641025641025,13
217375,0.5343283582089552,335,2.0410130335780137,Adult,usa,Nora Roberts,0.47761194029850745,0.5223880597014925,26
217444,3.6,5,3.361547262794322,Teen,usa,Laurell K. Hamilton,0.6,0.4,1
217468,7.555555555555555,18,1.1490262999202832,Young_Adult,singapore,John Grisham,0.5555555555555556,0.4444444444444444,10
217516,6.833333333333333,12,1.80067327475704,Senior,usa,Tom Clancy,0.4166666666666667,0.5833333333333334,5
217566,3.75,4,4.5,Teen,malaysia,Dave Pelzer,0.5,0.5,3
217595,0.0,1,0.0,Adult,mexico,Michael Cunningham,0.0,1.0,1
217673,2.4444444444444446,9,3.6780127484523186,Adult,usa,Barbara Kingsolver,0.5555555555555556,0.4444444444444444,3
217701,0.0,1,0.0,Middle_Age,austria,Dan Brown,0.0,1.0,1
217740,4.795918367346939,49,2.9295875124660946,Middle_Age,spain,Danielle Steel,0.7959183673469388,0.20408163265306123,16
217811,4.866666666666666,15,4.290632099064636,Middle_Age,usa,Marian Keyes,0.4,0.6,8
217895,0.0,20,0.0,Unknown,iran,ALBERT CAMUS,0.65,0.35,8
217986,2.5121951219512195,41,3.7757247729377217,Adult,usa,John Grisham,0.6829268292682927,0.3170731707317073,10
218068,1.711111111111111,45,3.1233884733659942,Adult,usa,Nora Roberts,0.5111111111111111,0.4888888888888889,19
218121,4.383561643835616,73,4.398958642509426,Unknown,usa,Rosamunde Pilcher,0.6986301369863014,0.3013698630136986,18
218182,3.7142857142857144,7,4.820590756130958,Middle_Age,usa,Audrey Niffenegger,0.42857142857142855,0.5714285714285714,4
218197,0.0,1,0.0,Middle_Age,germany,Rich Shapero,0.0,1.0,1
218221,8.142857142857142,7,1.5735915849388864,Teen,malaysia,Julie Garwood,0.7142857142857143,0.2857142857142857,5
218240,5.0,7,3.4641016151377544,Adult,usa,Jude Deveraux,0.0,1.0,3
218241,5.363636363636363,11,4.365151252195673,Unknown,usa,Allison Pearson,0.36363636363636365,0.6363636363636364,5
218286,3.230769230769231,13,3.722764343733613,Unknown,usa,LISA GARDNER,0.6153846153846154,0.38461538461538464,7
218344,2.4444444444444446,9,3.7453675090407055,Young_Adult,australia,F. Scott Fitzgerald,0.6666666666666666,0.3333333333333333,7
218404,8.0,1,0.0,Adult,usa,James Finn Garner,1.0,0.0,1
218411,6.666666666666667,3,5.773502691896257,Middle_Age,united kingdom,David Sedaris,0.3333333333333333,0.6666666666666666,2
218430,4.142857142857143,7,4.0178174601214955,Senior,usa,Stephen King,0.42857142857142855,0.5714285714285714,5
218552,2.2595419847328246,131,2.936737557378261,Middle_Age,usa,James Patterson,0.6717557251908397,0.3282442748091603,19
218568,5.123076923076923,65,4.158980089470901,Middle_Age,usa,Sue Grafton,0.6153846153846154,0.38461538461538464,13
218569,0.6538461538461539,26,2.3141703946305716,Middle_Age,usa,Sue Grafton,0.8461538461538461,0.15384615384615385,8
218608,3.72,75,4.1834939490360945,Adult,usa,James Patterson,0.6666666666666666,0.3333333333333333,21
218615,6.9,10,2.558211180579986,Unknown,usa,Sandra Brown,0.2,0.8,5
218640,4.0,7,3.9157800414902435,Adult,usa,Adam Gopnik,0.5714285714285714,0.42857142857142855,5
218721,4.3,10,3.802046232695699,Unknown,usa,Frank McCourt,0.8,0.2,6
218760,6.0,7,1.7320508075688772,Adult,usa,Anna Quindlen,1.0,0.0,3
218831,0.0,1,0.0,Adult,germany,Rich Shapero,0.0,1.0,1
218875,3.4444444444444446,9,4.2163702135578385,Adult,usa,Jack Canfield,0.7777777777777778,0.2222222222222222,6
218936,0.8076923076923077,26,2.2806881552589475,Middle_Age,usa,James Patterson,0.3076923076923077,0.6923076923076923,10
218976,5.25,4,3.593976442141304,Young_Adult,usa,Gregory Maguire,0.5,0.5,3
219008,1.5384615384615385,13,2.933012803000373,Senior,canada,Anita Shreve,0.46153846153846156,0.5384615384615384,8
219013,4.0,8,4.27617987059879,Young_Adult,usa,Daniel Quinn,0.875,0.125,6
219132,4.0,3,4.58257569495584,Unknown,usa,Dick Francis,0.3333333333333333,0.6666666666666666,3
219209,2.625,8,3.7392703642746747,Unknown,usa,Emily Bronte,0.625,0.375,4
219254,1.565217391304348,23,3.087012191225474,Unknown,canada,Mary Higgins Clark,0.9565217391304348,0.043478260869565216,8
219259,1.4285714285714286,14,3.6313651960128146,Unknown,usa,ANNA QUINDLEN,0.5,0.5,6
219260,3.2,5,4.3817804600413295,Middle_Age,usa,Christina Schwarz,0.8,0.2,3
219301,6.555555555555555,27,2.8056719109323653,Unknown,usa,Dan Brown,0.14814814814814814,0.8518518518518519,8
219321,3.7058823529411766,17,4.089081588241315,Unknown,usa,Frank McCourt,0.7647058823529411,0.23529411764705882,9
219353,1.4,5,3.1304951684997055,Middle_Age,canada,Nick Hornby,0.8,0.2,4
219420,5.666666666666667,3,5.131601439446884,Adult,germany,Alice Sebold,0.6666666666666666,0.3333333333333333,3
219482,0.0,25,0.0,Adult,usa,Danielle Steel,0.88,0.12,11
219529,0.0,1,0.0,Unknown,usa,David Lindsey,1.0,0.0,1
219546,0.6797752808988764,178,2.2026527291566453,Young_Adult,usa,Stephen King,0.6966292134831461,0.30337078651685395,24
219593,5.2,10,3.7058512292499457,Unknown,usa,Alice Sebold,0.0,1.0,6
219609,0.6666666666666666,9,2.0,Middle_Age,usa,DANIELLE STEEL,0.6666666666666666,0.3333333333333333,6
219671,5.0,6,3.8987177379235853,Adult,usa,Frank Herbert,0.8333333333333334,0.16666666666666666,2
219683,6.329268292682927,82,2.9315435535128462,Adult,usa,Stephen King,0.7073170731707317,0.2926829268292683,17
219729,5.25,4,3.593976442141304,Middle_Age,Unknown,Donna Tartt,0.5,0.5,2
219813,1.0,1,0.0,Adult,austria,Rich Shapero,0.0,1.0,1
219924,4.0,14,3.941885530867371,Senior,usa,Stephen King,0.8571428571428571,0.14285714285714285,6
219949,7.0,6,2.898275349237888,Unknown,usa,Danielle Steel,0.3333333333333333,0.6666666666666666,5
219951,3.2941176470588234,17,4.606580970230971,Young_Adult,united kingdom,John Grisham,0.47058823529411764,0.5294117647058824,8
219955,2.0,6,3.0983866769659336,Adult,usa,Laurell K. Hamilton,0.6666666666666666,0.3333333333333333,3
220091,1.8181818181818181,11,3.18804585344006,Unknown,usa,Robin Cook,0.6363636363636364,0.36363636363636365,6
220095,3.3125,16,4.482837642981655,Unknown,usa,James Patterson,0.4375,0.5625,10
220122,4.333333333333333,9,2.8284271247461903,Unknown,Unknown,Lilian Jackson Braun,0.8888888888888888,0.1111111111111111,4
220158,0.0,42,0.0,Unknown,usa,Nora Roberts,0.6190476190476191,0.38095238095238093,9
220240,3.207547169811321,53,4.129436963697993,Adult,usa,Nora Roberts,0.49056603773584906,0.5094339622641509,16
220278,0.9895833333333334,96,2.8041127376790755,Adult,usa,Sue Grafton,0.71875,0.28125,22
220307,5.0,5,4.69041575982343,Adult,canada,Nora Roberts,0.2,0.8,2
220314,7.0,4,4.760952285695233,Middle_Age,usa,Anne Rice,0.75,0.25,3
220326,3.3333333333333335,3,5.773502691896257,Middle_Age,usa,Leif Enger,0.3333333333333333,0.6666666666666666,3
220399,2.3846153846153846,13,3.7757661813743524,Unknown,usa,Jonathan Kellerman,0.15384615384615385,0.8461538461538461,5
220435,3.5,4,4.725815626252608,Unknown,australia,Douglas Coupland,0.75,0.25,2
220484,6.166666666666667,6,2.48327740429189,Unknown,Unknown,Carmen Renee Berry,0.6666666666666666,0.3333333333333333,5
220498,3.0,3,5.196152422706632,Unknown,Unknown,ANNA QUINDLEN,0.6666666666666666,0.3333333333333333,2
220564,2.7,10,3.653004851412662,Adult,usa,Ann Patchett,0.5,0.5,5
220597,3.625,40,3.760029323399023,Adult,canada,Nora Roberts,0.525,0.475,12
220608,3.857142857142857,7,3.7606990231680526,Adult,usa,Allan Gurganus,1.0,0.0,3
220626,0.0,16,0.0,Adult,usa,Janet Evanovich,0.6875,0.3125,5
220664,2.076923076923077,13,3.3030677271676416,Adult,usa,Eoin Colfer,0.3076923076923077,0.6923076923076923,5
220688,6.953846153846154,65,4.438576521640868,Adult,usa,J. K. Rowling,0.49230769230769234,0.5076923076923077,14
220753,0.0,1,0.0,Unknown,Unknown,Barbara Ehrenreich,0.0,1.0,1
220867,0.875,8,2.4748737341529163,Young_Adult,australia,Alice Sebold,0.75,0.25,6
220911,1.25,12,2.927145677649443,Adult,usa,Aldous Huxley,0.6666666666666666,0.3333333333333333,8
220931,5.0,2,7.0710678118654755,Young_Adult,usa,George R.R. Martin,1.0,0.0,1
221040,8.5,6,1.3784048752090226,Adult,usa,Chitra Banerjee Divakaruni,0.5,0.5,4
221103,1.25,8,3.5355339059327378,Unknown,canada,Janet Evanovich,0.625,0.375,5
221115,1.0,7,2.6457513110645907,Senior,usa,Tom Clancy,0.8571428571428571,0.14285714285714285,4
221186,6.571428571428571,7,4.540820148282425,Middle_Age,usa,Diane Mott Davidson,0.42857142857142855,0.5714285714285714,4
221309,5.142857142857143,7,3.7161167647860327,Unknown,Unknown,Anne Rice,1.0,0.0,3
221327,3.1,10,3.573047252229764,Unknown,usa,David Baldacci,0.6,0.4,6
221445,1.3179916317991631,239,2.988656872089759,Unknown,usa,James Patterson,0.5899581589958159,0.4100418410041841,26
221510,2.9583333333333335,24,4.358691134480293,Adult,usa,Danielle Steel,0.9583333333333334,0.041666666666666664,7
221543,3.2857142857142856,14,3.123818457952024,Middle_Age,usa,Brian Jacques,0.21428571428571427,0.7857142857142857,6
221557,5.2,10,2.6583202716502514,Adult,Unknown,ANNE RICE,0.7,0.3,8
221655,6.636363636363637,11,2.975658826973525,Unknown,usa,Andre Dubus III,0.6363636363636364,0.36363636363636365,6
221687,4.7272727272727275,11,4.670993664969138,Adult,usa,Dean R. Koontz,0.8181818181818182,0.18181818181818182,8
221698,0.0,3,0.0,Senior,usa,Patricia Cornwell,0.3333333333333333,0.6666666666666666,3
221705,6.625,24,3.6213437333098617,Unknown,usa,Catherine Coulter,0.25,0.75,7
221732,5.411764705882353,17,3.6922016387484136,Adult,usa,James Patterson,0.47058823529411764,0.5294117647058824,8
221753,5.3,10,4.001388647846034,Adult,usa,Barbara Kingsolver,0.6,0.4,6
221777,1.7241379310344827,29,3.1384317253337346,Adult,usa,Kathy Reichs,0.41379310344827586,0.5862068965517241,10
221870,3.1818181818181817,33,4.646601886422926,Middle_Age,usa,Dean R. Koontz,0.5454545454545454,0.45454545454545453,11
221871,1.9285714285714286,14,3.221664302673523,Unknown,canada,David Baldacci,0.6428571428571429,0.35714285714285715,10
221946,1.2857142857142858,7,3.401680257083045,Adult,united kingdom,Beth Gutcheon,0.42857142857142855,0.5714285714285714,5
221948,3.4489795918367347,49,4.193552712646103,Middle_Age,usa,Jane Green,0.3673469387755102,0.6326530612244898,11
222035,5.423076923076923,26,3.2762548975691974,Senior,usa,James Patterson,0.4230769230769231,0.5769230769230769,8
222050,1.0,48,2.9750737519912396,Middle_Age,usa,Mary Higgins Clark,0.75,0.25,19
222110,0.0,8,0.0,Adult,germany,Danielle Steel,0.375,0.625,4
222140,0.0,1,0.0,Teen,germany,Rich Shapero,0.0,1.0,1
222152,2.272727272727273,11,3.3493554332411213,Senior,usa,John Grisham,0.36363636363636365,0.6363636363636364,9
222204,6.625,8,4.138236339311713,Middle_Age,usa,Ben Bova,0.875,0.125,5
222217,4.0,1,0.0,Young_Adult,germany,John Grisham,1.0,0.0,1
222220,5.032258064516129,31,4.2385836546952165,Adult,usa,Janet Evanovich,0.3225806451612903,0.6774193548387096,9
222296,2.0727272727272728,110,3.4818246057904627,Unknown,usa,Margaret Atwood,0.7,0.3,22
222353,3.0,11,3.605551275463989,Unknown,usa,Diane Mott Davidson,0.5454545454545454,0.45454545454545453,7
222372,3.6666666666666665,9,4.2130748865881795,Senior,canada,Anne Rice,0.6666666666666666,0.3333333333333333,7
222391,0.0,1,0.0,Young_Adult,germany,Rich Shapero,0.0,1.0,1
222488,4.444444444444445,9,5.2704627669473,Adult,germany,J.R.R. TOLKIEN,0.8888888888888888,0.1111111111111111,4
222506,2.8333333333333335,6,3.188521078284832,Senior,canada,Janet Evanovich,0.3333333333333333,0.6666666666666666,4
